Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000181885,CLDN7,Gene Expression,0.25082517661437753,0.0,0.0,3576,1.1001000111122508,589
ENSG00000090382,LYZ,Gene Expression,0.24652534500826265,0.0,0.0,2578,1.6495200935578436,664
ENSG00000044574,HSPA5,Gene Expression,0.2448996005428417,0.0,0.0,9203,4.443022021158356,961
ENSG00000275395,FCGBP,Gene Expression,0.24371598544799297,0.0,0.0,5098,1.703137325318953,687
ENSG00000197249,SERPINA1,Gene Expression,0.241540491249323,0.0,0.0,1750,0.35277483634598733,300
ENSG00000106211,HSPB1,Gene Expression,0.2397599856602165,0.0,0.0,795,0.4547877723049765,384
ENSG00000197142,ACSL5,Gene Expression,0.23693972986358985,0.0,0.0,1596,0.3945051940182493,343
ENSG00000167434,CA4,Gene Expression,0.2357818160609055,0.0,0.0,510,0.17734167305530943,185
ENSG00000174358,SLC6A19,Gene Expression,0.23511122123595,0.0,0.0,1280,0.2763990938080443,260
ENSG00000119888,EPCAM,Gene Expression,0.23484191066721297,0.0,0.0,2512,0.5987021422971676,416
ENSG00000140279,DUOX2,Gene Expression,0.23235874794286032,0.0,0.0,1630,0.40251607160340175,353
ENSG00000127324,TSPAN8,Gene Expression,0.22953078833979942,0.0,0.0,2761,0.7298573122112196,480
ENSG00000163430,FSTL1,Gene Expression,0.2294647495568793,0.0,0.0,214,0.1350330664464205,143
ENSG00000158125,XDH,Gene Expression,0.22930206787326313,0.0,0.0,1839,0.6889195359780639,451
ENSG00000019582,CD74,Gene Expression,0.22650658843657834,0.0,0.0,4334,1.4957427226242508,697
ENSG00000171747,LGALS4,Gene Expression,0.2255649354983784,0.0,0.0,2905,0.9746567975295863,566
ENSG00000162366,PDZK1IP1,Gene Expression,0.2241455850842053,0.0,0.0,2104,0.6109305699172368,447
ENSG00000169994,MYO7B,Gene Expression,0.2180098707809273,0.0,0.0,1876,0.7862017253826169,524
ENSG00000004776,HSPB6,Gene Expression,0.21607226931810108,0.0,0.0,305,0.2403030420358428,193
ENSG00000113140,SPARC,Gene Expression,0.21511171213335833,0.0,0.0,315,0.23252428947759257,195
ENSG00000163435,ELF3,Gene Expression,0.21511122630407767,0.0,0.0,3031,0.9148137192329047,533
ENSG00000162344,FGF19,Gene Expression,0.21478218142593858,0.0,0.0,723,0.11689337498530943,159
ENSG00000165949,IFI27,Gene Expression,0.21429597958924432,0.0,0.0,2424,0.7702478953206108,525
ENSG00000243649,CFB,Gene Expression,0.2141618578639551,0.0,0.0,1749,0.35203976895589756,286
ENSG00000156510,HKDC1,Gene Expression,0.21365270310019083,0.0,0.0,1639,0.513989118008097,420
ENSG00000124762,CDKN1A,Gene Expression,0.21061336543780335,0.0,0.0,1829,0.39922574769476893,317
ENSG00000163220,S100A9,Gene Expression,0.20936722666327054,0.0,0.0,404,0.204112760779278,226
ENSG00000148346,LCN2,Gene Expression,0.20881982701919768,0.0,0.0,1931,0.47393041140064174,384
ENSG00000110245,APOC3,Gene Expression,0.20872763357591445,0.0,0.0,896,0.1480986969377254,159
ENSG00000162896,PIGR,Gene Expression,0.2082731254636924,0.0,0.0,1713,0.6338220334160546,446
ENSG00000204616,TRIM31,Gene Expression,0.2077524023634492,0.0,0.0,994,0.2450969313252397,255
ENSG00000189334,S100A14,Gene Expression,0.20517193193272004,0.0,0.0,2397,0.8875836419881702,546
ENSG00000120885,CLU,Gene Expression,0.20516666532295197,0.0,0.0,373,0.28048804362158053,219
ENSG00000102265,TIMP1,Gene Expression,0.20485579984655827,0.0,0.0,268,0.1288325265963429,176
ENSG00000103534,TMC5,Gene Expression,0.20445328767384643,0.0,0.0,1066,0.2352280926535445,263
ENSG00000144063,MALL,Gene Expression,0.20369829022058406,0.0,0.0,1710,0.5177708060822926,399
ENSG00000100170,SLC5A1,Gene Expression,0.20071121352411275,0.0,0.0,1370,0.3829383751839072,329
ENSG00000140297,GCNT3,Gene Expression,0.200632196242114,0.0,0.0,1257,0.2661672408372034,271
ENSG00000139329,LUM,Gene Expression,0.20034567783388618,0.0,0.0,155,0.09579445761288517,117
ENSG00000066230,SLC9A3,Gene Expression,0.19929457850411447,0.0,0.0,1027,0.35857277952333416,303
ENSG00000211673,IGLV3-1,Gene Expression,0.19756154167209197,0.0,0.0,111,0.07249219380615914,49
ENSG00000114113,RBP2,Gene Expression,0.19729915178159646,0.0,0.0,858,0.2011366927808823,211
ENSG00000145384,FABP2,Gene Expression,0.19727372106556537,0.0,0.0,1312,0.3087762728623152,300
ENSG00000007306,CEACAM7,Gene Expression,0.19508281542718142,0.0,0.0,116,0.04618121634400178,46
ENSG00000183963,SMTN,Gene Expression,0.19365013750035598,0.0,0.0,388,0.2688476019596282,246
ENSG00000197956,S100A6,Gene Expression,0.193393604028529,0.0,0.0,13303,5.20678548908314,979
ENSG00000141753,IGFBP4,Gene Expression,0.1929809087739997,0.0,0.0,429,0.31795806930360604,231
ENSG00000060566,CREB3L3,Gene Expression,0.19132878786868976,0.0,0.0,839,0.16579348840079255,206
ENSG00000171431,KRT20,Gene Expression,0.19114153271659406,0.0,0.0,1761,0.580269776506223,422
ENSG00000125968,ID1,Gene Expression,0.18850606701889172,0.0,0.0,3921,1.2105772306116398,630
ENSG00000074276,CDHR2,Gene Expression,0.18782595715834777,0.0,0.0,1152,0.25881572274693204,265
ENSG00000140416,TPM1,Gene Expression,0.18649718552554287,0.0,0.0,2138,1.2972422353401853,696
ENSG00000154553,PDLIM3,Gene Expression,0.1864424223617719,0.0,0.0,248,0.19740634720844763,168
ENSG00000178695,KCTD12,Gene Expression,0.18607301044423635,0.0,0.0,275,0.1912007585350919,186
ENSG00000159403,C1R,Gene Expression,0.1849955544515833,0.0,0.0,464,0.3719881780304092,272
ENSG00000140274,DUOXA2,Gene Expression,0.18434693500438804,0.0,0.0,1449,0.35456511404577706,324
ENSG00000166147,FBN1,Gene Expression,0.18410841298225028,0.0,0.0,439,0.3557103833634773,281
ENSG00000106258,CYP3A5,Gene Expression,0.18354027345141,0.0,0.0,1571,0.33301422862632624,294
ENSG00000137757,CASP5,Gene Expression,0.18341559169100974,0.0,0.0,1066,0.2993915675025599,312
ENSG00000139725,RHOF,Gene Expression,0.1827463804158859,0.0,0.0,1038,0.2505319428265531,259
ENSG00000148180,GSN,Gene Expression,0.17885582919178983,0.0,0.0,1685,0.6824564247365822,520
ENSG00000136153,LMO7,Gene Expression,0.17785689845343366,0.0,0.0,1313,0.39348099807174514,357
ENSG00000175899,A2M,Gene Expression,0.17698695546038584,0.0,0.0,197,0.12435413815258407,135
ENSG00000168610,STAT3,Gene Expression,0.1762935180952899,0.0,0.0,1764,0.4594288002221376,408
ENSG00000075624,ACTB,Gene Expression,0.1749087536789443,0.0,0.0,3445,1.2399049384008767,647
ENSG00000108821,COL1A1,Gene Expression,0.174840125261581,0.0,0.0,315,0.22226506441675656,194
ENSG00000091138,SLC26A3,Gene Expression,0.17474057170615226,0.0,0.0,567,0.14078864254775286,182
ENSG00000016602,CLCA4,Gene Expression,0.17415328388203255,0.0,0.0,1163,0.2638305574306984,254
ENSG00000100234,TIMP3,Gene Expression,0.17296962214336392,0.0,0.0,207,0.14523609119213385,138
ENSG00000163453,IGFBP7,Gene Expression,0.17283656788785934,0.0,0.0,407,0.2924800612023293,238
ENSG00000125148,MT2A,Gene Expression,0.16986068254890138,0.0,0.0,1911,0.5978814978017283,477
ENSG00000142173,COL6A2,Gene Expression,0.16883228233055317,0.0,0.0,310,0.2280608509542531,201
ENSG00000166126,AMN,Gene Expression,0.16710338624170643,0.0,0.0,1286,0.3987226715329439,370
ENSG00000145113,MUC4,Gene Expression,0.16621595528059016,0.0,0.0,962,0.322407963884664,345
ENSG00000196154,S100A4,Gene Expression,0.16619740588724047,0.0,0.0,613,0.42667468740309705,360
ENSG00000185624,P4HB,Gene Expression,0.16160519359559133,0.0,0.0,3287,1.2539037838491227,673
ENSG00000065534,MYLK,Gene Expression,0.1610849157571595,0.0,0.0,242,0.17819228263043796,147
ENSG00000125255,SLC10A2,Gene Expression,0.16084268064536753,0.0,0.0,480,0.11716212077192797,179
ENSG00000266714,MYO15B,Gene Expression,0.15988149976566,0.0,0.0,1485,0.33678991540621145,299
ENSG00000170345,FOS,Gene Expression,0.15949143104370359,0.0,0.0,733,0.1253707516547345,171
ENSG00000088386,SLC15A1,Gene Expression,0.1588634320555489,0.0,0.0,368,0.062031517677528514,123
ENSG00000011422,PLAUR,Gene Expression,0.15861363102065323,0.0,0.0,1112,0.3105017069164321,315
ENSG00000116285,ERRFI1,Gene Expression,0.15737179595556253,0.0,0.0,654,0.1352402855977186,188
ENSG00000142168,SOD1,Gene Expression,0.15650612319218576,0.0,0.0,1584,0.6889517331909285,525
ENSG00000170955,CAVIN3,Gene Expression,0.1561020849606262,0.0,0.0,226,0.19376133747579927,161
ENSG00000106624,AEBP1,Gene Expression,0.1559701358274038,0.0,0.0,144,0.09086970574101357,105
ENSG00000085563,ABCB1,Gene Expression,0.15552541483459034,0.0,0.0,760,0.16541942291257364,213
ENSG00000189325,BNIP5,Gene Expression,0.15478968178470193,0.0,0.0,137,0.020171035256294507,68
ENSG00000072163,LIMS2,Gene Expression,0.15444934663749843,0.0,0.0,337,0.3050069176180416,222
ENSG00000130176,CNN1,Gene Expression,0.1541908561904484,0.0,0.0,171,0.12670403886196846,108
ENSG00000079385,CEACAM1,Gene Expression,0.15347137227971483,0.0,0.0,900,0.22385321151655932,239
ENSG00000182534,MXRA7,Gene Expression,0.1531787714372956,0.0,0.0,334,0.23497182879006287,223
ENSG00000112769,LAMA4,Gene Expression,0.1490212513724602,0.0,0.0,318,0.22873234101420123,217
ENSG00000090006,LTBP4,Gene Expression,0.14895138218162096,0.0,0.0,610,0.40973323770210784,359
ENSG00000130770,ATP5IF1,Gene Expression,0.14834803251593298,0.0,0.0,2044,1.1686577004485776,644
ENSG00000172403,SYNPO2,Gene Expression,0.14830905497136296,0.0,0.0,173,0.1216447963421818,119
ENSG00000142089,IFITM3,Gene Expression,0.14428329465400103,0.0,0.0,404,0.21017278067300985,246
ENSG00000148926,ADM,Gene Expression,0.14423866357077295,0.0,0.0,804,0.23979266793568685,279
ENSG00000173237,C11orf86,Gene Expression,0.14364464345539438,0.0,0.0,417,0.09936260809407428,171
ENSG00000095637,SORBS1,Gene Expression,0.14346402804934655,0.0,0.0,270,0.2129152297846409,180
ENSG00000198959,TGM2,Gene Expression,0.14338060613811926,0.0,0.0,1349,0.3699470327053505,353
ENSG00000143546,S100A8,Gene Expression,0.14232941048052497,0.0,0.0,378,0.19463206361151858,221
ENSG00000197273,GUCA2A,Gene Expression,0.14207934975657693,0.0,0.0,834,0.21011698413065305,257
ENSG00000205542,TMSB4X,Gene Expression,0.1418106256367541,0.0,0.0,2264,0.7732783772846731,539
ENSG00000196878,LAMB3,Gene Expression,0.14175407889040725,0.0,0.0,537,0.11157059693773165,168
ENSG00000132465,JCHAIN,Gene Expression,0.14157925738078087,0.0,0.0,557,0.40893525848534124,275
ENSG00000197324,LRP10,Gene Expression,0.1404458136662526,0.0,0.0,1842,0.5608823689357065,448
ENSG00000141574,SECTM1,Gene Expression,0.13986654492508568,0.0,0.0,545,0.10092275824470455,153
ENSG00000117984,CTSD,Gene Expression,0.1396605956363925,0.0,0.0,2100,0.6749889524558158,506
ENSG00000187908,DMBT1,Gene Expression,0.13938961202579492,0.0,0.0,1668,0.6070534114399354,452
ENSG00000211895,IGHA1,Gene Expression,0.1392984258648892,0.0,0.0,440,0.2747352967503848,242
ENSG00000128016,ZFP36,Gene Expression,0.13882088278575108,0.0,0.0,850,0.20852284729759313,243
ENSG00000052344,PRSS8,Gene Expression,0.1361331809197573,0.0,0.0,685,0.15383974364928452,229
ENSG00000163803,PLB1,Gene Expression,0.13484420024647448,0.0,0.0,409,0.07586680444092271,130
ENSG00000112531,QKI,Gene Expression,0.13473700682290352,0.0,0.0,180,0.10525820892897284,136
ENSG00000143153,ATP1B1,Gene Expression,0.13449066569078455,0.0,0.0,1244,0.3238283347219341,328
ENSG00000105388,CEACAM5,Gene Expression,0.13386921607152039,0.0,0.0,827,0.2087188684740075,237
ENSG00000169692,AGPAT2,Gene Expression,0.1337033004735375,0.0,0.0,612,0.12235148004215678,201
ENSG00000079308,TNS1,Gene Expression,0.1329653625029982,0.0,0.0,158,0.1138100430349118,109
ENSG00000125775,SDCBP2,Gene Expression,0.13267672194726954,0.0,0.0,649,0.15467111446329865,228
ENSG00000197747,S100A10,Gene Expression,0.13191932664349706,0.0,0.0,1751,0.5697886248409795,480
ENSG00000167617,CDC42EP5,Gene Expression,0.13136436599986231,0.0,0.0,1824,0.6068300198151839,460
ENSG00000087245,MMP2,Gene Expression,0.13102083969702386,0.0,0.0,139,0.10047412853459589,103
ENSG00000135916,ITM2C,Gene Expression,0.13101479183527034,0.0,0.0,1162,0.4034624201111132,399
ENSG00000179091,CYC1,Gene Expression,0.12988129671571574,0.0,0.0,959,0.5819907472588591,453
ENSG00000109610,SOD3,Gene Expression,0.1296838750985229,0.0,0.0,123,0.0749642261584016,94
ENSG00000130707,ASS1,Gene Expression,0.12897771235823824,0.0,0.0,1675,0.4904540340939444,400
ENSG00000163362,INAVA,Gene Expression,0.1283634984194726,0.0,0.0,624,0.14371114893773215,218
ENSG00000130066,SAT1,Gene Expression,0.12813285622201398,0.0,0.0,1042,0.2814420558666235,280
ENSG00000163431,LMOD1,Gene Expression,0.12803882526016774,0.0,0.0,125,0.09574678643912438,93
ENSG00000104695,PPP2CB,Gene Expression,0.12795327831883505,0.0,0.0,1420,0.45979611123921005,422
ENSG00000041982,TNC,Gene Expression,0.12721414997809513,0.0,0.0,468,0.36138844279479165,283
ENSG00000275385,CCL18,Gene Expression,0.12670731144693467,0.0,0.0,169,0.11825538847789427,108
ENSG00000160180,TFF3,Gene Expression,0.1264861380075265,0.0,0.0,1574,0.4162417838283394,380
ENSG00000174827,PDZK1,Gene Expression,0.12615806772086685,0.0,0.0,300,0.10034450073822385,155
ENSG00000159399,HK2,Gene Expression,0.1257935053944433,0.0,0.0,581,0.14333073695183932,209
ENSG00000126709,IFI6,Gene Expression,0.12416350478107392,0.0,0.0,736,0.5752680313073827,415
ENSG00000184164,CRELD2,Gene Expression,0.12411833907333153,0.0,0.0,1789,1.197666968050361,664
ENSG00000172183,ISG20,Gene Expression,0.12399831376484186,0.0,0.0,637,0.1900382470382744,251
ENSG00000143375,CGN,Gene Expression,0.12337869115974993,0.0,0.0,501,0.11127958785226301,191
ENSG00000084207,GSTP1,Gene Expression,0.12337297903430525,0.0,0.0,2505,1.3831065893294336,700
ENSG00000166165,CKB,Gene Expression,0.12320923790355355,0.0,0.0,129,0.0877230021628448,93
ENSG00000125144,MT1G,Gene Expression,0.123053670293563,0.0,0.0,1370,0.5134266358116039,435
ENSG00000133800,LYVE1,Gene Expression,0.12264028741286039,0.0,0.0,103,0.06817554532521655,82
ENSG00000184012,TMPRSS2,Gene Expression,0.122455611734618,0.0,0.0,361,0.06460553107001324,125
ENSG00000131910,NR0B2,Gene Expression,0.12243686641829289,0.0,0.0,159,0.020297010942580424,61
ENSG00000021488,SLC7A9,Gene Expression,0.12188810369631016,0.0,0.0,489,0.10179371904080735,155
ENSG00000087086,FTL,Gene Expression,0.12177046643712215,0.0,0.0,1809,0.5453071017791832,441
ENSG00000161011,SQSTM1,Gene Expression,0.12163708760996629,0.0,0.0,2823,1.0557113685610051,650
ENSG00000130203,APOE,Gene Expression,0.12124110097798611,0.0,0.0,388,0.2812742752441679,245
ENSG00000211893,IGHG2,Gene Expression,0.12069360429498366,0.0,0.0,108,0.0850951437612734,53
ENSG00000174238,PITPNA,Gene Expression,0.1203901595744885,0.0,0.0,1773,0.7784213383971115,565
ENSG00000100097,LGALS1,Gene Expression,0.12031247951639383,0.0,0.0,192,0.12177684588955943,137
ENSG00000168056,LTBP3,Gene Expression,0.11940187030239047,0.0,0.0,155,0.0973176343224338,125
ENSG00000135052,GOLM1,Gene Expression,0.11939635794183423,0.0,0.0,973,0.390053836077749,382
ENSG00000142156,COL6A1,Gene Expression,0.1180069159269003,0.0,0.0,140,0.1005650679941781,106
ENSG00000132698,RAB25,Gene Expression,0.11782397127002628,0.0,0.0,547,0.2640261264049982,294
ENSG00000138080,EMILIN1,Gene Expression,0.11746840372544783,0.0,0.0,188,0.12294083363315733,142
ENSG00000166794,PPIB,Gene Expression,0.1173151880591744,0.0,0.0,1550,0.7777290880648408,589
ENSG00000173369,C1QB,Gene Expression,0.11707355889301559,0.0,0.0,193,0.07351109198576208,113
ENSG00000108518,PFN1,Gene Expression,0.11686128399911935,0.0,0.0,4386,1.9396844278974383,812
ENSG00000105357,MYH14,Gene Expression,0.11665141675861994,0.0,0.0,829,0.22210538796515705,286
ENSG00000072110,ACTN1,Gene Expression,0.11639533625243496,0.0,0.0,324,0.200877960297958,223
ENSG00000143878,RHOB,Gene Expression,0.11588695261278549,0.0,0.0,209,0.13754514933414158,162
ENSG00000277157,HIST1H4D,Gene Expression,0.1151691654760411,0.0,0.0,737,0.41699718861701873,375
ENSG00000079112,CDH17,Gene Expression,0.11472912145977743,0.0,0.0,611,0.15780041494632974,215
ENSG00000131981,LGALS3,Gene Expression,0.11465651279160319,0.0,0.0,1106,0.3361523463816495,339
ENSG00000067182,TNFRSF1A,Gene Expression,0.1144814807664858,0.0,0.0,699,0.14935192431562266,204
ENSG00000162817,C1orf115,Gene Expression,0.11442325659940888,0.0,0.0,680,0.19880223429497723,259
ENSG00000144857,BOC,Gene Expression,0.11367516681713072,0.0,0.0,186,0.15921957470750503,148
ENSG00000010327,STAB1,Gene Expression,0.11349279564501959,0.0,0.0,139,0.073633214500189,92
ENSG00000133636,NTS,Gene Expression,0.11317397014593443,0.0,0.0,199,0.04080369585313993,63
ENSG00000002726,AOC1,Gene Expression,0.11296228369160914,0.0,0.0,318,0.060000366857186696,124
ENSG00000002834,LASP1,Gene Expression,0.11245651532606729,0.0,0.0,1557,0.6175790447112074,510
ENSG00000211899,IGHM,Gene Expression,0.11223018166203996,0.0,0.0,361,0.2534941266798522,194
ENSG00000168060,NAALADL1,Gene Expression,0.11204072208116003,0.0,0.0,459,0.11903780754576725,184
ENSG00000013588,GPRC5A,Gene Expression,0.11193785349918615,0.0,0.0,585,0.13935997345403578,186
ENSG00000012171,SEMA3B,Gene Expression,0.11178762975234378,0.0,0.0,951,0.2624597387919986,289
ENSG00000076706,MCAM,Gene Expression,0.11173659558582257,0.0,0.0,134,0.09685801442075335,95
ENSG00000182326,C1S,Gene Expression,0.11135419229715228,0.0,0.0,148,0.10170716108460263,108
ENSG00000158869,FCER1G,Gene Expression,0.11134550466869256,0.0,0.0,100,0.04344422086991553,77
ENSG00000110651,CD81,Gene Expression,0.1111746660985976,0.0,0.0,229,0.12554080268079615,160
ENSG00000250479,CHCHD10,Gene Expression,0.11097753510409389,0.0,0.0,702,0.34744229488225864,358
ENSG00000172935,MRGPRF,Gene Expression,0.11065118662528399,0.0,0.0,99,0.06826762489551756,74
ENSG00000160182,TFF1,Gene Expression,0.11011939021709766,0.0,0.0,718,0.16336121020598224,200
ENSG00000135404,CD63,Gene Expression,0.10926194143873658,0.0,0.0,1059,0.3702341340225244,400
ENSG00000104332,SFRP1,Gene Expression,0.10923000985299736,0.0,0.0,75,0.05673350124587259,59
ENSG00000149418,ST14,Gene Expression,0.10912206100169745,0.0,0.0,956,0.27986460524987145,307
ENSG00000161960,EIF4A1,Gene Expression,0.10903507506413862,0.0,0.0,1730,0.953432836040485,638
ENSG00000167261,DPEP2,Gene Expression,0.10892120279326002,0.0,0.0,10,0.004414004621188477,9
ENSG00000137801,THBS1,Gene Expression,0.10884257562156799,0.0,0.0,223,0.12690147537977806,149
ENSG00000112936,C7,Gene Expression,0.10848202101375742,0.0,0.0,57,0.03866491369064481,47
ENSG00000198561,CTNND1,Gene Expression,0.108334231317937,0.0,0.0,1176,0.3439507585495766,362
ENSG00000100219,XBP1,Gene Expression,0.10771716049620264,0.0,0.0,1772,0.8142344169895872,575
ENSG00000137767,SQOR,Gene Expression,0.10757219814371625,0.0,0.0,1431,0.5658859011315275,472
ENSG00000124491,F13A1,Gene Expression,0.10705865202519849,0.0,0.0,124,0.09304208544807217,95
ENSG00000122711,SPINK4,Gene Expression,0.10695340114936441,0.0,0.0,1269,0.33404335056856466,338
ENSG00000204614,TRIM40,Gene Expression,0.10692431446379486,0.0,0.0,448,0.09304734418361349,142
ENSG00000006555,TTC22,Gene Expression,0.10681687044369344,0.0,0.0,516,0.1315617232343202,208
ENSG00000100292,HMOX1,Gene Expression,0.10676574628103071,0.0,0.0,340,0.08309935119574474,133
ENSG00000167183,PRR15L,Gene Expression,0.10656666105431398,0.0,0.0,885,0.39523312858865284,389
ENSG00000024422,EHD2,Gene Expression,0.10650883353108725,0.0,0.0,194,0.15494343673575345,155
ENSG00000157005,SST,Gene Expression,0.10649572653815094,0.0,0.0,331,0.16133506993194816,103
ENSG00000074800,ENO1,Gene Expression,0.10649395195294718,0.0,0.0,1748,0.893462968541236,615
ENSG00000204287,HLA-DRA,Gene Expression,0.10622718213336216,0.0,0.0,994,0.3131426342724241,326
ENSG00000057657,PRDM1,Gene Expression,0.10511559728064043,0.0,0.0,232,0.052627999162604466,113
ENSG00000198832,SELENOM,Gene Expression,0.10454001346549215,0.0,0.0,298,0.20032324732886267,206
ENSG00000105755,ETHE1,Gene Expression,0.10411723261995681,0.0,0.0,454,0.16353513107423356,235
ENSG00000143167,GPA33,Gene Expression,0.10396232590383984,0.0,0.0,718,0.19552218078948752,248
ENSG00000103196,CRISPLD2,Gene Expression,0.10371040095159054,0.0,0.0,81,0.053734179244502994,62
ENSG00000175756,AURKAIP1,Gene Expression,0.10353812043265183,0.0,0.0,1636,1.0852014183654828,630
ENSG00000197165,SULT1A2,Gene Expression,0.10331260415933732,0.0,0.0,378,0.0929271185778889,156
ENSG00000137331,IER3,Gene Expression,0.10329585575740086,0.0,0.0,986,0.332339138309623,344
ENSG00000164266,SPINK1,Gene Expression,0.10322669727050227,0.0,0.0,1233,0.35988166164485946,352
